DD;CC;LLLL;Localidade;Field_004;Field_005;Field_006;Field_007;Field_008;Field_009;Field_010;Field_011;Field_012;Field_013;CP4;CP3;CPALF
16;9;60145;Lanheses              ;650410000;Travessa;da ;             ;   ;Forcada                   ;             ;                      ;;                       ;4925;413;LANHESES         
16;9;60145;Lanheses              ;650430000;Rua     ;de ;             ;   ;Alvite                    ;             ;                      ;;                       ;4925;413;LANHESES         
16;9;60145;Lanheses              ;650440000;Rua     ;do ;             ;   ;Cortinhal                 ;             ;                      ;;                       ;4925;413;LANHESES         
16;9;60145;Lanheses              ;650450000;Rua     ;de ;             ;   ;Campelo                   ;             ;                      ;;                       ;4925;405;LANHESES         
16;9;60145;Lanheses              ;650460000;Travessa;de ;             ;   ;Campelo                   ;             ;                      ;;                       ;4925;405;LANHESES         
16;9;60145;Lanheses              ;650470000;        ;   ;             ;   ;Quenha da Cal             ;             ;                      ;;                       ;4925;405;LANHESES         
16;9;60145;Lanheses              ;650480000;Travessa;da ;             ;   ;Fonte da Granja           ;             ;                      ;;                       ;4925;415;LANHESES         
16;9;60145;Lanheses              ;650490000;Rua     ;da ;             ;   ;Devesa                    ;             ;                      ;;                       ;4925;409;LANHESES         
16;9;60145;Lanheses              ;650500000;Travessa;da ;             ;   ;Devesa                    ;             ;                      ;;                       ;4925;409;LANHESES         
16;9;60145;Lanheses              ;650510000;Estrada ;   ;             ;   ;305                       ;             ;                      ;;                       ;4925;414;LANHESES         
16;9;60145;Lanheses              ;650530000;Rua     ;dos;             ;   ;Picotos                   ;             ;                      ;;                       ;4925;415;LANHESES         
16;9;60145;Lanheses              ;650540000;Rua     ;do ;             ;   ;Sabugueiro                ;             ;                      ;;                       ;4925;415;LANHESES         
16;9;60145;Lanheses              ;650550000;Rua     ;das;             ;   ;Masseiras                 ;             ;                      ;;                       ;4925;415;LANHESES         
16;9;60145;Lanheses              ;650560000;Estrada ;   ;Dona         ;   ;Maria I                   ;             ;                      ;;                       ;4925;406;LANHESES         
16;9;60145;Lanheses              ;650580000;Rua     ;de ;             ;   ;Casal Maior               ;             ;                      ;;                       ;4925;406;LANHESES         
16;9;60145;Lanheses              ;650590000;Rua     ;   ;             ;   ;Sebastião Peixoto         ;             ;                      ;;                       ;4925;406;LANHESES         
16;9;60145;Lanheses              ;650600000;Travessa;de ;             ;   ;Casal Maior               ;             ;                      ;;                       ;4925;406;LANHESES         
16;9;60145;Lanheses              ;650610000;Alameda ;   ;             ;   ;25 de Abril               ;             ;                      ;;                       ;4925;404;LANHESES         
16;9;60145;Lanheses              ;650620000;Rua     ;   ;             ;   ;Condes D'Almada           ;             ;                      ;;                       ;4925;406;LANHESES         
16;9;60145;Lanheses              ;650630000;Estrada ;de ;             ;   ;Lamas                     ;             ;                      ;;                       ;4925;417;LANHESES         
16;9;60145;Lanheses              ;650640000;Calçada ;de ;             ;   ;Lamas                     ;             ;                      ;;                       ;4925;417;LANHESES         
16;9;60145;Lanheses              ;650650000;Rua     ;da ;             ;   ;Fontela                   ;             ;                      ;;                       ;4925;417;LANHESES         
16;9;60145;Lanheses              ;650660000;Travessa;do ;             ;   ;Paço                      ;             ;                      ;;                       ;4925;400;LANHESES         
16;9;60145;Lanheses              ;650670000;Travessa;da ;             ;   ;Madeira                   ;             ;                      ;;                       ;4925;400;LANHESES         
16;9;60145;Lanheses              ;650680000;Travessa;da ;             ;   ;Agra                      ;             ;                      ;;                       ;4925;400;LANHESES         
16;9;60145;Lanheses              ;650690000;Rua     ;   ;             ;   ;Agra de Cima              ;             ;                      ;;                       ;4925;400;LANHESES         
16;9;60145;Lanheses              ;650700000;Rua     ;de ;             ;   ;Linhares                  ;             ;                      ;;                       ;4925;426;LANHESES         
16;9;60145;Lanheses              ;650710000;Rua     ;do ;             ;   ;Romão                     ;             ;                      ;;                       ;4925;422;LANHESES         
16;9;60145;Lanheses              ;650720000;Travessa;do ;             ;   ;Romão                     ;             ;                      ;;                       ;4925;422;LANHESES         
16;9;60145;Lanheses              ;650730000;Praceta ;   ;Senhora      ;do ;Pilar                     ;             ;                      ;;                       ;4925;422;LANHESES         
16;9;60145;Lanheses              ;650740000;Rua     ;   ;             ;   ;Quinta da Bandeira        ;             ;                      ;;                       ;4925;422;LANHESES         
16;9;60145;Lanheses              ;650750000;Rua     ;da ;             ;   ;Torre                     ;             ;                      ;;                       ;4925;430;LANHESES         
16;9;60145;Lanheses              ;650760000;Rua     ;do ;             ;   ;Outeiro                   ;             ;                      ;;                       ;4925;419;LANHESES         
16;9;60145;Lanheses              ;650770000;Rua     ;da ;             ;   ;Louça Preta               ;             ;                      ;;                       ;4925;419;LANHESES         
16;9;60145;Lanheses              ;650780000;Travessa;da ;             ;   ;Carrola                   ;             ;                      ;;                       ;4925;419;LANHESES         
16;9;60145;Lanheses              ;650790000;Rua     ;do ;             ;   ;Arquinho                  ;             ;                      ;;                       ;4925;419;LANHESES         
16;9;60145;Lanheses              ;650800000;Rua     ;da ;             ;   ;Bela Vista                ;             ;                      ;;                       ;4925;419;LANHESES         
16;9;60145;Lanheses              ;650810000;Travessa;   ;Senhor       ;dos;Passos                    ;             ;                      ;;                       ;4925;419;LANHESES         
16;9;60145;Lanheses              ;650820000;Travessa;da ;             ;   ;Olaria                    ;             ;                      ;;                       ;4925;419;LANHESES         
16;9;60145;Lanheses              ;650830000;Rua     ;do ;             ;   ;Filão                     ;             ;                      ;;                       ;4925;418;LANHESES         
16;9;60145;Lanheses              ;650840000;Travessa;do ;             ;   ;Tabaco                    ;             ;                      ;;                       ;4925;417;LANHESES         
16;9;60145;Lanheses              ;650850000;Travessa;da ;             ;   ;Barrosa                   ;             ;                      ;;                       ;4925;404;LANHESES         
16;9;60145;Lanheses              ;650860000;Travessa;de ;             ;   ;Salvaterra                ;             ;                      ;;                       ;4925;424;LANHESES         
16;9;60145;Lanheses              ;650870000;Largo   ;da ;             ;   ;Corredoura                ;             ;                      ;;                       ;4925;407;LANHESES         
16;9;60145;Lanheses              ;650880000;Largo   ;   ;             ;   ;Souto da Devesa           ;             ;                      ;;                       ;4925;409;LANHESES         
16;9;60145;Lanheses              ;650890000;Largo   ;da ;             ;   ;Peitilha                  ;             ;                      ;;                       ;4925;420;LANHESES         
16;9;60145;Lanheses              ;650900000;Largo   ;de ;São          ;   ;João                      ;             ;                      ;;                       ;4925;428;LANHESES         
16;9;60145;Lanheses              ;650910000;Largo   ;   ;             ;   ;Alto de Santo Antão       ;             ;                      ;;                       ;4925;425;LANHESES         
16;9;60145;Lanheses              ;650920000;Largo   ;do ;             ;   ;Outeiro                   ;             ;                      ;;                       ;4925;419;LANHESES         
16;9;60145;Lanheses              ;650930000;Rua     ;da ;             ;   ;Corredoura                ;             ;                      ;;                       ;4925;407;LANHESES         
16;9;60145;Lanheses              ;650940000;Rua     ;do ;             ;   ;Bacelo                    ;             ;                      ;;                       ;4925;401;LANHESES         
16;9;60145;Lanheses              ;650950000;Rua     ;de ;             ;   ;Salvaterra                ;             ;                      ;;                       ;4925;424;LANHESES         
16;9;60145;Lanheses              ;650960000;Estrada ;   ;             ;   ;Central                   ;             ;                      ;;                       ;4925;410;LANHESES         
16;9;60145;Lanheses              ;650970000;Estrada ;da ;             ;   ;Peitilha                  ;             ;                      ;;                       ;4925;420;LANHESES         
16;9;60145;Lanheses              ;650980000;Estrada ;   ;             ;   ;202                       ;             ;                      ;;                       ;4925;412;LANHESES         
16;9;60145;Lanheses              ;650990000;Rua     ;da ;             ;   ;Fonte da Granja           ;             ;                      ;;                       ;4925;415;LANHESES         
16;9;60145;Lanheses              ;651000000;Estrada ;da ;             ;   ;Granja                    ;             ;                      ;;                       ;4925;415;LANHESES         
16;9;60145;Lanheses              ;651010000;Rua     ;da ;             ;   ;Agra                      ;             ;                      ;;                       ;4925;400;LANHESES         
16;9;60145;Lanheses              ;651020000;Rua     ;da ;             ;   ;Seara                     ;             ;                      ;;                       ;4925;426;LANHESES         
16;9;60145;Lanheses              ;651030000;Rua     ;de ;             ;   ;Curjães                   ;             ;                      ;;                       ;4925;431;LANHESES         
16;9;60145;Lanheses              ;651040000;Estrada ;do ;             ;   ;Engenho                   ;             ;                      ;;                       ;4925;432;LANHESES         
16;9;60145;Lanheses              ;651050000;Estrada ;de ;São          ;   ;João                      ;             ;                      ;;                       ;4925;433;LANHESES         
16;9;60145;Lanheses              ;651060000;Rua     ;de ;Santa        ;   ;Eulália                   ;             ;                      ;;                       ;4925;434;LANHESES         
16;9;60145;Lanheses              ;651070000;Rua     ;da ;             ;   ;Rebiqueira                ;             ;                      ;;                       ;4925;435;LANHESES         
16;9;60145;Lanheses              ;651080000;Rua     ;de ;São          ;   ;Frutuoso                  ;             ;                      ;;                       ;4925;436;LANHESES         
16;9;60145;Lanheses              ;651090000;Rua     ;de ;             ;   ;Saindos                   ;             ;                      ;;                       ;4925;437;LANHESES         
16;9;60145;Lanheses              ;741240000;Travessa;da ;             ;   ;Seara                     ;             ;                      ;;                       ;4925;426;LANHESES         
16;9;60145;Lanheses              ;741250000;Travessa;da ;             ;   ;Avenida                   ;             ;                      ;;                       ;4925;400;LANHESES         
16;9;60145;Lanheses              ;741260000;Rua     ;de ;             ;   ;Ricaldes                  ;             ;                      ;;                       ;4925;400;LANHESES         
16;9;60169;Alvarães              ;1776140000;Travessa;do ;             ;   ;Caminho Velho             ;             ;                      ;;                       ;4905;205;ALVARÃES         
16;9;60169;Alvarães              ;2391100;Avenida ;de ;Santa        ;   ;Cruz                      ;             ;                      ;;                       ;4905;200;ALVARÃES         
16;9;60169;Alvarães              ;2431100;Travessa;das;             ;   ;Eiras                     ;             ;                      ;;                       ;4905;204;ALVARÃES         
16;9;60169;Alvarães              ;321820000;Rua     ;da ;             ;   ;Aguada                    ;             ;                      ;;                       ;4905;207;ALVARÃES         
16;9;60169;Alvarães              ;321830000;Rua     ;do ;             ;   ;Alto                      ;             ;                      ;;                       ;4905;215;ALVARÃES         
16;9;60169;Alvarães              ;321840000;Travessa;do ;             ;   ;Alto                      ;             ;                      ;;                       ;4905;215;ALVARÃES         
16;9;60169;Alvarães              ;321850000;Rua     ;do ;             ;   ;Alto da Várzea            ;             ;                      ;;                       ;4905;212;ALVARÃES         
16;9;60169;Alvarães              ;321860000;Travessa;do ;             ;   ;Alto da Várzea            ;             ;                      ;;                       ;4905;212;ALVARÃES         
16;9;60169;Alvarães              ;321870000;Rua     ;do ;             ;   ;Alvito                    ;             ;                      ;;                       ;4905;203;ALVARÃES         
16;9;60169;Alvarães              ;321880000;Rua     ;do ;             ;   ;Amassadouro               ;             ;                      ;;                       ;4905;204;ALVARÃES         
16;9;60169;Alvarães              ;321890000;Rua     ;da ;             ;   ;Azenha                    ;             ;                      ;;                       ;4905;202;ALVARÃES         
16;9;60169;Alvarães              ;321900000;Rua     ;das;             ;   ;Bispas                    ;             ;                      ;;                       ;4905;204;ALVARÃES         
16;9;60169;Alvarães              ;321910000;Travessa;das;             ;   ;Bispas                    ;             ;                      ;;                       ;4905;204;ALVARÃES         
16;9;60169;Alvarães              ;321920000;Calçada ;da ;             ;   ;Moura                     ;             ;                      ;;                       ;4905;213;ALVARÃES         
16;9;60169;Alvarães              ;321930000;Rua     ;do ;             ;   ;Caminho Velho             ;             ;                      ;;                       ;4905;205;ALVARÃES         
16;9;60169;Alvarães              ;321940000;Rua     ;da ;             ;   ;Capela                    ;             ;                      ;;                       ;4905;204;ALVARÃES         
16;9;60169;Alvarães              ;321950000;Travessa;da ;             ;   ;Capela                    ;             ;                      ;;                       ;4905;204;ALVARÃES         
16;9;60169;Alvarães              ;321960000;Rua     ;dos;             ;   ;Carreteiros               ;             ;                      ;;                       ;4905;204;ALVARÃES         
16;9;60169;Alvarães              ;321970000;Rua     ;das;             ;   ;Carvoeiras                ;             ;                      ;;                       ;4905;202;ALVARÃES         
16;9;60169;Alvarães              ;321980000;Rua     ;dos;             ;   ;Caulinos                  ;             ;                      ;;                       ;4905;208;ALVARÃES         
16;9;60169;Alvarães              ;321990000;Rua     ;de ;             ;   ;Ceral                     ;             ;                      ;;                       ;4905;202;ALVARÃES         
16;9;60169;Alvarães              ;322000000;Travessa;de ;             ;   ;Ceral                     ;             ;                      ;;                       ;4905;202;ALVARÃES         
16;9;60169;Alvarães              ;322010000;Rua     ;dos;             ;   ;Cerâmicos                 ;             ;                      ;;                       ;4905;202;ALVARÃES         
16;9;60169;Alvarães              ;322040000;Travessa;dos;             ;   ;Cerâmicos                 ;             ;                      ;;                       ;4905;202;ALVARÃES         
16;9;60169;Alvarães              ;322050000;Rua     ;da ;             ;   ;Chasqueira                ;             ;                      ;;                       ;4905;203;ALVARÃES         
16;9;60169;Alvarães              ;322060000;Travessa;da ;             ;   ;Chasqueira                ;             ;                      ;;                       ;4905;203;ALVARÃES         
16;9;60169;Alvarães              ;322070000;Rua     ;de ;             ;   ;Chucas                    ;             ;                      ;;                       ;4905;204;ALVARÃES         
16;9;60169;Alvarães              ;322080000;Travessa;de ;             ;   ;Chucas                    ;             ;                      ;;                       ;4905;204;ALVARÃES         
16;9;60169;Alvarães              ;322090000;Rua     ;de ;             ;   ;Codeços                   ;             ;                      ;;                       ;4905;207;ALVARÃES         
16;9;60169;Alvarães              ;322100000;Rua     ;do ;             ;   ;Cortinhal                 ;             ;                      ;;                       ;4905;205;ALVARÃES         
16;9;60169;Alvarães              ;322120000;Rua     ;da ;             ;   ;Costeira                  ;             ;                      ;;                       ;4905;204;ALVARÃES         
16;9;60169;Alvarães              ;322130000;Rua     ;dos;             ;   ;Cruzeiros                 ;             ;                      ;;                       ;4905;205;ALVARÃES         
16;9;60169;Alvarães              ;322180000;Rua     ;das;             ;   ;Tintas                    ;             ;                      ;;                       ;4905;203;ALVARÃES         
16;9;60169;Alvarães              ;322190000;Rua     ;da ;             ;   ;Torre                     ;             ;                      ;;                       ;4905;203;ALVARÃES         
16;9;60169;Alvarães              ;322200000;Rua     ;da ;             ;   ;Várzea                    ;             ;                      ;;                       ;4905;213;ALVARÃES         
16;9;60169;Alvarães              ;322210000;Travessa;da ;             ;   ;Várzea                    ;             ;                      ;;                       ;4905;213;ALVARÃES         
16;9;60169;Alvarães              ;322220000;Rua     ;de ;             ;   ;Vila Fria                 ;             ;                      ;;                       ;4905;212;ALVARÃES         
16;9;60169;Alvarães              ;322240000;Rua     ;do ;             ;   ;Viso                      ;             ;                      ;;                       ;4905;214;ALVARÃES         
16;9;60169;Alvarães              ;322250000;Travessa;do ;             ;   ;Viso                      ;             ;                      ;;                       ;4905;214;ALVARÃES         
16;9;60169;Alvarães              ;322260000;Rua     ;do ;             ;   ;Xisto                     ;             ;                      ;;                       ;4905;215;ALVARÃES         
16;9;60169;Alvarães              ;322280000;Rua     ;   ;             ;   ;Vila de Punhe             ;             ;                      ;;                       ;4905;212;ALVARÃES         
16;9;60169;Alvarães              ;322290000;Rua     ;da ;             ;   ;Feira                     ;             ;                      ;;                       ;4905;202;ALVARÃES         
16;9;60169;Alvarães              ;322300000;Rua     ;do ;             ;   ;Calvário                  ;             ;                      ;;                       ;4905;201;ALVARÃES         
16;9;60169;Alvarães              ;322310000;Travessa;do ;             ;   ;Calvário                  ;             ;                      ;;                       ;4905;201;ALVARÃES         
16;9;60169;Alvarães              ;322350000;Rua     ;   ;             ;   ;Daniel Santos             ;             ;                      ;;                       ;4905;205;ALVARÃES         
16;9;60169;Alvarães              ;322360000;Rua     ;das;             ;   ;Eiras                     ;             ;                      ;;                       ;4905;204;ALVARÃES         
16;9;60169;Alvarães              ;322370000;Rua     ;de ;             ;   ;Enfia                     ;             ;                      ;;                       ;4905;204;ALVARÃES         
16;9;60169;Alvarães              ;322380000;Travessa;de ;             ;   ;Enfia                     ;             ;                      ;;                       ;4905;204;ALVARÃES         
16;9;60169;Alvarães              ;322390000;Rua     ;dos;             ;   ;Engenhos                  ;             ;                      ;;                       ;4905;202;ALVARÃES         
16;9;60169;Alvarães              ;322400000;Travessa;dos;             ;   ;Engenhos                  ;             ;                      ;;                       ;4905;202;ALVARÃES         
16;9;60169;Alvarães              ;322410000;Rua     ;do ;             ;   ;Espinheiro                ;             ;                      ;;                       ;4905;212;ALVARÃES         
16;9;60169;Alvarães              ;322420000;Travessa;do ;             ;   ;Espinheiro                ;             ;                      ;;                       ;4905;212;ALVARÃES         
16;9;60169;Alvarães              ;322430000;Rua     ;do ;             ;   ;Estaleiro                 ;             ;                      ;;                       ;4905;202;ALVARÃES         
16;9;60169;Alvarães              ;322440000;Travessa;do ;             ;   ;Estaleiro                 ;             ;                      ;;                       ;4905;202;ALVARÃES         
16;9;60169;Alvarães              ;322450000;Rua     ;da ;             ;   ;Estrada Velha             ;             ;                      ;;                       ;4905;205;ALVARÃES         
16;9;60169;Alvarães              ;322460000;Rua     ;das;             ;   ;Telheiras                 ;             ;                      ;;                       ;4905;204;ALVARÃES         
16;9;60169;Alvarães              ;322470000;Avenida ;da ;             ;   ;Igreja                    ;             ;                      ;;                       ;4905;205;ALVARÃES         
16;9;60169;Alvarães              ;322490000;Rua     ;dos;             ;   ;Canos                     ;             ;                      ;;                       ;4905;204;ALVARÃES         
16;9;60169;Alvarães              ;322520000;Rua     ;das;             ;   ;Carvalheiras              ;             ;                      ;;                       ;4905;210;ALVARÃES         
16;9;60169;Alvarães              ;322530000;Travessa;das;             ;   ;Carvalheiras              ;             ;                      ;;                       ;4905;210;ALVARÃES         
16;9;60169;Alvarães              ;322560000;Beco    ;do ;             ;   ;Apeadeiro                 ;             ;                      ;;                       ;4905;203;ALVARÃES         
16;9;60169;Alvarães              ;322570000;Rua     ;do ;             ;   ;Apeadeiro                 ;             ;                      ;;                       ;4905;203;ALVARÃES         
16;9;60169;Alvarães              ;322580000;Travessa;do ;             ;   ;Apeadeiro                 ;             ;                      ;;                       ;4905;203;ALVARÃES         
16;9;60169;Alvarães              ;323960000;Rua     ;das;             ;   ;Duas Estradas             ;             ;                      ;;                       ;4905;199;ALVARÃES         
16;9;60169;Alvarães              ;323970000;Estrada ;   ;             ;   ;103                       ;             ;                      ;;                       ;4905;199;ALVARÃES         
16;9;60169;Alvarães              ;323980000;Rua     ;de ;             ;   ;Alvarães                  ;             ;                      ;;                       ;4905;200;ALVARÃES         
16;9;60169;Alvarães              ;323990000;Rua     ;da ;             ;   ;Fábrica                   ;             ;                      ;;                       ;4905;200;ALVARÃES         
16;9;60169;Alvarães              ;324000000;Travessa;da ;             ;   ;Fábrica                   ;             ;                      ;;                       ;4905;200;ALVARÃES         
16;9;60169;Alvarães              ;324010000;Rua     ;do ;             ;   ;Tacão                     ;             ;                      ;;                       ;4905;200;ALVARÃES         
16;9;60169;Alvarães              ;324020000;Travessa;do ;             ;   ;Tacão                     ;             ;                      ;;                       ;4905;200;ALVARÃES         
16;9;60169;Alvarães              ;324030000;Rua     ;dos;             ;   ;Fôjos                     ;             ;                      ;;                       ;4905;211;ALVARÃES         
16;9;60169;Alvarães              ;324190000;Travessa;dos;             ;   ;Fôjos                     ;             ;                      ;;                       ;4905;211;ALVARÃES         
16;9;60169;Alvarães              ;324200000;Rua     ;da ;             ;   ;Fonte                     ;             ;                      ;;                       ;4905;204;ALVARÃES         
16;9;60169;Alvarães              ;324210000;Travessa;da ;             ;   ;Fonte                     ;             ;                      ;;                       ;4905;204;ALVARÃES         
16;9;60169;Alvarães              ;324220000;Rua     ;   ;             ;   ;Fonte do Paço             ;             ;                      ;;                       ;4905;208;ALVARÃES         
16;9;60169;Alvarães              ;324230000;Rua     ;do ;             ;   ;Fontenário                ;             ;                      ;;                       ;4905;213;ALVARÃES         
16;9;60169;Alvarães              ;324240000;Rua     ;dos;             ;   ;Fornos                    ;             ;                      ;;                       ;4905;204;ALVARÃES         
16;9;60169;Alvarães              ;324250000;Travessa;dos;             ;   ;Fornos                    ;             ;                      ;;                       ;4905;204;ALVARÃES         
16;9;60169;Alvarães              ;324270000;Rua     ;da ;             ;   ;Igreja                    ;             ;                      ;;                       ;4905;205;ALVARÃES         
16;9;60169;Alvarães              ;324280000;Travessa;da ;             ;   ;Igreja                    ;             ;                      ;;                       ;4905;205;ALVARÃES         
16;9;60169;Alvarães              ;324290000;Rua     ;   ;Irmãs        ;   ;Missionários do Espirito S;             ;                      ;;                       ;4905;205;ALVARÃES         
16;9;60169;Alvarães              ;324300000;Rua     ;das;             ;   ;Lagoas                    ;             ;                      ;;                       ;4905;204;ALVARÃES         
16;9;60169;Alvarães              ;324310000;Travessa;das;             ;   ;Lagoas                    ;             ;                      ;;                       ;4905;204;ALVARÃES         
16;9;60169;Alvarães              ;324320000;Rua     ;do ;             ;   ;Lameiro                   ;             ;                      ;;                       ;4905;202;ALVARÃES         
16;9;60169;Alvarães              ;324330000;Rua     ;da ;             ;   ;Longueira                 ;             ;                      ;;                       ;4905;205;ALVARÃES         
16;9;60169;Alvarães              ;324340000;Rua     ;de ;             ;   ;Meriçô                    ;             ;                      ;;                       ;4905;206;ALVARÃES         
16;9;60169;Alvarães              ;324350000;Travessa;de ;             ;   ;Meriçô                    ;             ;                      ;;                       ;4905;205;ALVARÃES         
16;9;60169;Alvarães              ;324360000;Rua     ;de ;             ;   ;Meruge                    ;             ;                      ;;                       ;4905;202;ALVARÃES         
16;9;60169;Alvarães              ;324370000;Rua     ;dos;             ;   ;Moinhos                   ;             ;                      ;;                       ;4905;213;ALVARÃES         
16;9;60169;Alvarães              ;324380000;Rua     ;da ;             ;   ;Morena                    ;             ;                      ;;                       ;4905;202;ALVARÃES         
16;9;60169;Alvarães              ;324390000;Rua     ;   ;Nossa Senhora;de ;Fátima                    ;             ;                      ;;                       ;4905;204;ALVARÃES         
16;9;60169;Alvarães              ;324400000;Rua     ;   ;             ;   ;Nova                      ;             ;                      ;;                       ;4905;202;ALVARÃES         
16;9;60169;Alvarães              ;324410000;Rua     ;do ;             ;   ;Outeiro                   ;             ;                      ;;                       ;4905;207;ALVARÃES         
16;9;60169;Alvarães              ;324420000;Travessa;do ;             ;   ;Outeiro                   ;             ;                      ;;                       ;4905;207;ALVARÃES         
16;9;60169;Alvarães              ;324430000;Rua     ;do ;             ;   ;Paço                      ;             ;                      ;;                       ;4905;208;ALVARÃES         
16;9;60169;Alvarães              ;324440000;Travessa;do ;             ;   ;Paço                      ;             ;                      ;;                       ;4905;208;ALVARÃES         
16;9;60169;Alvarães              ;324450000;Rua     ;do ;             ;   ;Padrão                    ;             ;                      ;;                       ;4905;209;ALVARÃES         
16;9;60169;Alvarães              ;324460000;Rua     ;da ;             ;   ;Passagem                  ;             ;                      ;;                       ;4905;213;ALVARÃES         
16;9;60169;Alvarães              ;324470000;Rua     ;do ;             ;   ;Pradinho                  ;             ;                      ;;                       ;4905;203;ALVARÃES         
16;9;60169;Alvarães              ;324480000;Rua     ;do ;             ;   ;Rego                      ;             ;                      ;;                       ;4905;215;ALVARÃES         
16;9;60169;Alvarães              ;324490000;Avenida ;de ;São          ;   ;José                      ;             ;                      ;;                       ;4905;204;ALVARÃES         
16;9;60169;Alvarães              ;324500000;Travessa;de ;São          ;   ;José                      ;             ;                      ;;                       ;4905;204;ALVARÃES         
16;9;60169;Alvarães              ;324510000;Rua     ;de ;São          ;   ;José                      ;             ;                      ;;                       ;4905;204;ALVARÃES         
16;9;60169;Alvarães              ;324520000;Rua     ;de ;São          ;   ;Miguel                    ;             ;                      ;;                       ;4905;213;ALVARÃES         
16;9;60169;Alvarães              ;324530000;Travessa;de ;São          ;   ;Miguel                    ;             ;                      ;;                       ;4905;213;ALVARÃES         
16;9;60169;Alvarães              ;324540000;Rua     ;de ;             ;   ;Sião                      ;             ;                      ;;                       ;4905;211;ALVARÃES         
16;9;60169;Alvarães              ;324550000;Rua     ;do ;             ;   ;Souto                     ;             ;                      ;;                       ;4905;204;ALVARÃES         
16;9;60169;Alvarães              ;324560000;Rua     ;do ;             ;   ;Souto do Monte            ;             ;                      ;;                       ;4905;213;ALVARÃES         
16;9;60169;Alvarães              ;324570000;Rua     ;   ;Senhora      ;da ;Ajuda                     ;             ;                      ;;                       ;4905;205;ALVARÃES         
16;9;60169;Alvarães              ;324580000;Largo   ;   ;Senhora      ;da ;Luz                       ;             ;                      ;;                       ;4905;205;ALVARÃES         
16;9;60169;Alvarães              ;324690000;Rua     ;da ;             ;   ;Padaria                   ;             ;                      ;;                       ;4905;200;ALVARÃES         
16;9;60169;Alvarães              ;324700000;Beco    ;do ;             ;   ;Rato                      ;             ;                      ;;                       ;4905;202;ALVARÃES         
16;9;60169;Alvarães              ;324710000;Rua     ;do ;             ;   ;Rato                      ;             ;                      ;;                       ;4905;202;ALVARÃES         
16;9;60169;Alvarães              ;324720000;Travessa;do ;             ;   ;Rato                      ;             ;                      ;;                       ;4905;202;ALVARÃES         
16;9;60169;Alvarães              ;324730000;Rua     ;da ;             ;   ;Carvalhosa                ;             ;                      ;;                       ;4905;198;ALVARÃES         
16;9;60169;Alvarães              ;324740000;Rua     ;das;             ;   ;Corredouras               ;             ;                      ;;                       ;4905;197;ALVARÃES         
16;9;60169;Alvarães              ;324750000;Rua     ;da ;             ;   ;Escola                    ;             ;                      ;;                       ;4905;196;ALVARÃES         
16;9;60169;Alvarães              ;324760000;Rua     ;da ;             ;   ;Lamela                    ;             ;                      ;;                       ;4905;195;ALVARÃES         
16;9;60169;Alvarães              ;324770000;Rua     ;do ;             ;   ;Novainho                  ;             ;                      ;;                       ;4905;194;ALVARÃES         
16;9;60169;Alvarães              ;324780000;Rua     ;do ;             ;   ;Pauso                     ;             ;                      ;;                       ;4905;192;ALVARÃES         
16;9;60169;Alvarães              ;324790000;Rua     ;das;             ;   ;Pedras                    ;             ;                      ;;                       ;4905;205;ALVARÃES         
16;9;60169;Alvarães              ;324800000;Travessa;das;             ;   ;Pedras                    ;             ;                      ;;                       ;4905;205;ALVARÃES         
16;9;60169;Alvarães              ;324810000;Rua     ;de ;             ;   ;Pepim                     ;             ;                      ;;                       ;4905;200;ALVARÃES         
16;9;60169;Alvarães              ;324820000;Travessa;de ;             ;   ;Pepim                     ;             ;                      ;;                       ;4905;200;ALVARÃES         
16;9;60169;Alvarães              ;324830000;Rua     ;do ;             ;   ;Piloto                    ;             ;                      ;;                       ;4905;193;ALVARÃES         
16;9;60169;Alvarães              ;324840000;Rua     ;do ;             ;   ;Pinhal do Senhor          ;             ;                      ;;                       ;4905;199;ALVARÃES         
16;9;60169;Alvarães              ;324850000;Rua     ;das;             ;   ;Poças                     ;             ;                      ;;                       ;4905;191;ALVARÃES         
16;9;60169;Alvarães              ;324860000;Rua     ;do ;             ;   ;Prado                     ;             ;                      ;;                       ;4905;192;ALVARÃES         
16;9;60169;Alvarães              ;324870000;Travessa;do ;             ;   ;Prado                     ;             ;                      ;;                       ;4905;192;ALVARÃES         
16;9;60169;Alvarães              ;324880000;Rua     ;da ;             ;   ;Quinta                    ;             ;                      ;;                       ;4905;190;ALVARÃES         
16;9;60169;Alvarães              ;324890000;Travessa;da ;             ;   ;Quinta                    ;             ;                      ;;                       ;4905;190;ALVARÃES         
16;9;60169;Alvarães              ;324900000;Rua     ;do ;             ;   ;Sardal                    ;             ;                      ;;                       ;4905;200;ALVARÃES         
16;9;60169;Alvarães              ;324910000;Travessa;do ;             ;   ;Sardal                    ;             ;                      ;;                       ;4905;200;ALVARÃES         
16;9;60169;Alvarães              ;324920000;Rua     ;   ;Senhora      ;da ;Luz                       ;             ;                      ;;                       ;4905;189;ALVARÃES         
16;9;60169;Alvarães              ;324930000;Rua     ;da ;             ;   ;Tarrana                   ;             ;                      ;;                       ;4905;188;ALVARÃES         
16;9;60169;Alvarães              ;324940000;Travessa;da ;             ;   ;Tarrana                   ;             ;                      ;;                       ;4905;188;ALVARÃES         
